site,data_type,trend,h,p,z,Tau,s,var_s,slope,intercept,slope m/20y
#1034102,level,decreasing,True,1.946706129629661e-09,-6.002192581838214,-0.9789473684210527,-186,950.0,-1.113611111111112,-92.50069444444443,-89.08888888888893
#1034304,level,decreasing,True,2.721903813451831e-09,-5.947547142601216,-1.0,-171,817.0,-1.445,-88.48499999999999,-115.6
#1034305,level,decreasing,True,0.0002632608027035577,-3.649002245998809,-1.0,-36,92.0,-1.258333333333333,-112.9266666666667,-100.6666666666666
#1034403,level,decreasing,True,8.67976357454836e-10,-6.131969718742824,-1.0,-190,950.0,-0.8001111111111106,-112.7439444444445,-64.00888888888885
#1034404,level,decreasing,True,2.721903813451831e-09,-5.947547142601216,-1.0,-171,817.0,-1.482307692307692,-114.0892307692308,-118.5846153846154
#1034603,level,decreasing,True,8.67976357454836e-10,-6.131969718742824,-1.0,-190,950.0,-0.7154999999999998,-97.53775000000002,-57.23999999999998
#1034702,level,decreasing,True,0.0005806665459491267,-3.440487831941734,-0.9444444444444444,-34,92.0,-0.4433333333333328,-100.8966666666667,-35.46666666666663
#1034802,level,decreasing,True,1.447586850389371e-08,-5.667662571184689,-0.9532163742690059,-163,817.0,-0.33111111111111,-97.17000000000002,-26.4888888888888
#1035,level,decreasing,True,0.02287864104445436,-2.275455136545516,-0.3859649122807017,-66,816.0,-0.1745454545454547,-72.1790909090909,-13.96363636363638
#1035306,level,decreasing,True,2.682259059305636e-08,-5.561004743358533,-1.0,-136,589.3333333333334,-1.694166666666666,-81.46666666666667,-135.5333333333333
#1035503,level,decreasing,True,1.990082609815147e-08,-5.612861171124384,-0.9157894736842105,-174,950.0,-0.7453571428571433,-90.59910714285715,-59.62857142857146
#1035603,level,decreasing,True,2.897470929852375e-09,-5.937304013385909,-0.968421052631579,-184,950.0,-0.6311904761904761,-83.76869047619047,-50.49523809523809
#1035706,level,decreasing,True,4.29490776276964e-09,-5.872415444933604,-0.9578947368421052,-182,950.0,-0.2399999999999967,-90.25500000000002,-19.19999999999973
#1035707,level,decreasing,True,1.155660434015715e-08,-5.706141342414139,-0.9590643274853801,-164,816.0,-0.5822222222222232,-99.11999999999999,-46.57777777777785
#1035802,level,decreasing,True,6.340237668212012e-09,-5.807526876481298,-0.9473684210526315,-180,950.0,-0.8421527777777773,-97.49954861111112,-67.37222222222218
#1035904,level,decreasing,True,2.172249380372193e-08,-5.597691428330557,-0.9415204678362573,-161,817.0,-0.8216666666666667,-101.055,-65.73333333333333
#1036,level,decreasing,True,0.007764006617059005,-2.662163887595423,-0.4502923976608187,-77,815.0,-0.1516666666666661,-66.575,-12.13333333333329
#1036102,level,decreasing,True,1.302557617322009e-09,-6.067081150290519,-0.9894736842105263,-188,950.0,-0.8509401709401708,-82.71606837606838,-68.07521367521366
#1036301,level,decreasing,True,6.337286251323349e-09,-5.807604856892953,-0.9766081871345029,-167,817.0,-1.093333333333333,-81.08000000000001,-87.46666666666663
#1036602,level,decreasing,True,8.67976357454836e-10,-6.131969718742824,-1.0,-190,950.0,-0.6197058823529414,-89.56779411764707,-49.57647058823532
#1036703,level,decreasing,True,1.073335840207079e-07,-5.313848976987043,-0.9558823529411765,-130,589.3333333333334,-0.911597222222222,-92.46722222222223,-72.92777777777775
#1036803,level,decreasing,True,0.0005806665459491267,-3.440487831941734,-0.9444444444444444,-34,92.0,-0.763333333333333,-87.53666666666668,-61.06666666666663
#1037,level,no trend,False,0.2154577858073787,1.23869684969072,0.2476190476190476,26,407.3333333333333,0.2420833333333334,-57.00458333333334,19.36666666666667
#1037101,level,decreasing,True,2.623614939456509e-05,-4.203894298472224,-1.0,-55,165.0,-1.191428571428572,-95.51285714285714,-95.31428571428576
#1037102,level,decreasing,True,0.0005806665459491267,-3.440487831941734,-0.9444444444444444,-34,92.0,-0.8354999999999986,-105.098,-66.83999999999989
#1037301,level,decreasing,True,3.529570490989897e-06,-4.637319239574706,-0.8666666666666667,-104,493.3333333333333,-0.7435000000000005,-87.80375,-59.48000000000004
#1037403,level,decreasing,True,1.302557617322009e-09,-6.067081150290519,-0.9894736842105263,-188,950.0,-0.77325,-77.609125,-61.86
#1037502,level,decreasing,True,0.0002632608027035577,-3.649002245998809,-1.0,-36,92.0,-1.469999999999999,-88.26,-117.5999999999999
#1037601,level,decreasing,True,8.67976357454836e-10,-6.131969718742824,-1.0,-190,950.0,-1.295504807692307,-74.54770432692307,-103.6403846153846
#1037701,level,decreasing,True,0.0002632608027035577,-3.649002245998809,-1.0,-36,92.0,-1.423333333333334,-92.38666666666666,-113.8666666666667
#1037903,level,decreasing,True,2.721903813451831e-09,-5.947547142601216,-1.0,-171,817.0,-1.664444444444445,-73.08999999999999,-133.1555555555556
#1038101,level,decreasing,True,1.302557617322009e-09,-6.067081150290519,-0.9894736842105263,-188,950.0,-1.236190476190476,-82.16119047619048,-98.89523809523807
#1038201,level,decreasing,True,4.286570720601901e-08,-5.47861948790137,-0.9852941176470589,-134,589.3333333333334,-1.171785714285714,-87.25571428571428,-93.74285714285712
#1038401,level,decreasing,True,8.67976357454836e-10,-6.131969718742824,-1.0,-190,950.0,-1.316416666666667,-78.63904166666667,-105.3133333333334
#1038603,level,decreasing,True,8.541400475792216e-09,-5.757410544997134,-1.0,-153,697.0,-1.477857142857143,-79.19321428571428,-118.2285714285714
#1038703,level,decreasing,True,8.541400475792216e-09,-5.757410544997134,-1.0,-153,697.0,-1.703571428571429,-77.40964285714286,-136.2857142857143
#1038902,level,decreasing,True,8.541400475792216e-09,-5.757410544997134,-1.0,-153,697.0,-1.56625,-77.381875,-125.3
#1039102,level,decreasing,True,8.541400475792216e-09,-5.757410544997134,-1.0,-153,697.0,-1.392857142857143,-90.3957142857143,-111.4285714285714
#1039601,level,decreasing,True,4.163176026139581e-09,-5.877575999747084,-0.9883040935672515,-169,817.0,-1.161428571428571,-84.07714285714286,-92.91428571428567
#1039702,level,decreasing,True,1.302557617322009e-09,-6.067081150290519,-0.9894736842105263,-188,950.0,-1.446992481203007,-73.30357142857143,-115.7593984962406
#1039801,level,decreasing,True,0.0002632608027035577,-3.649002245998809,-1.0,-36,92.0,-1.240714285714291,-94.49714285714283,-99.25714285714328
#1039901,level,decreasing,True,8.67976357454836e-10,-6.131969718742824,-1.0,-190,950.0,-1.288831168831168,-75.1511038961039,-103.1064935064935
#1040,level,decreasing,True,0.004120102888570676,-2.86881685701941,-0.4853801169590643,-83,817.0,-0.132,-45.382,-10.56
#1040102,level,decreasing,True,2.623614939456509e-05,-4.203894298472224,-1.0,-55,165.0,-0.6750000000000007,-107.265,-54.00000000000006
#1040301,level,decreasing,True,8.67976357454836e-10,-6.131969718742824,-1.0,-190,950.0,-0.3600000000000005,-57.55,-28.80000000000004
#1040402,level,decreasing,True,6.337286251323349e-09,-5.807604856892953,-0.9766081871345029,-167,817.0,-1.174375,-86.190625,-93.95000000000003
#1040502,level,decreasing,True,1.302557617322009e-09,-6.067081150290519,-0.9894736842105263,-188,950.0,-0.9664583333333332,-95.72864583333333,-77.31666666666666
#1040503,level,decreasing,True,6.337286251323349e-09,-5.807604856892953,-0.9766081871345029,-167,817.0,-1.224285714285714,-88.26142857142857,-97.94285714285715
#1040804,level,decreasing,True,8.429759867922826e-08,-5.357679509799904,-1.0,-120,493.3333333333333,-0.9927350427350431,-92.86448717948718,-79.41880341880345
#1041209,level,decreasing,True,1.946706129629661e-09,-6.002192581838214,-0.9789473684210527,-186,950.0,-0.9863333333333323,-92.94983333333333,-78.90666666666658
#1041403,level,decreasing,True,6.766400422186791e-07,-4.967951142643369,-0.8362573099415205,-143,817.0,-0.7709999999999994,-75.501,-61.67999999999995
#1042,level,decreasing,True,5.692441242355351e-05,-4.025210333599412,-0.6578947368421053,-125,949.0,-0.3547222222222205,-67.23513888888891,-28.37777777777764
#1042104,level,decreasing,True,2.172249380372193e-08,-5.597691428330557,-0.9415204678362573,-161,817.0,-1.513333333333333,-86.75,-121.0666666666666
#1042202,level,decreasing,True,9.321268867878985e-09,-5.742638308028994,-0.9368421052631579,-178,950.0,-0.3692857142857164,-85.6167857142857,-29.54285714285732
#1042302,level,decreasing,True,8.67976357454836e-10,-6.131969718742824,-1.0,-190,950.0,-1.578121212121212,-84.67284848484847,-126.249696969697
#1042506,level,decreasing,True,8.67976357454836e-10,-6.131969718742824,-1.0,-190,950.0,-1.783,-82.41149999999999,-142.64
#1042507,level,no trend,False,0.367520738242143,-0.9011271137791659,-0.3333333333333333,-7,44.33333333333334,-1.209999999999994,-87.56000000000002,-96.7999999999995
#1042904,level,decreasing,True,4.942567909194118e-05,-4.058326285539653,-0.6842105263157895,-117,817.0,-0.295555555555556,-42.7,-23.64444444444448
#1042905,level,decreasing,True,3.882838583990633e-08,-5.496099329809939,-0.9239766081871345,-158,816.0,-0.157777777777778,-49.12,-12.62222222222224
#1043,level,decreasing,True,0.0002772549376877098,-3.635673849702695,-0.5947368421052631,-113,949.0,-0.1434523809523799,-64.09220238095239,-11.47619047619039
#1043102,level,decreasing,True,0.0002632608027035577,-3.649002245998809,-1.0,-36,92.0,-0.866000000000003,-102.986,-69.28000000000024
#1043205,level,decreasing,True,0.001229384918944865,-3.231973417884659,-0.8888888888888888,-32,92.0,-0.3045833333333346,-115.7016666666667,-24.36666666666677
#1043402,level,decreasing,True,8.67976357454836e-10,-6.131969718742824,-1.0,-190,950.0,-1.309375,-66.9109375,-104.75
#1043501,level,decreasing,True,6.337286251323349e-09,-5.807604856892953,-0.9766081871345029,-167,817.0,-1.295555555555555,-64.49000000000001,-103.6444444444444
#1043504,level,decreasing,True,0.002499028857611219,-3.023459003827584,-0.8333333333333334,-30,92.0,-0.7399999999999984,-102.48,-59.19999999999987
#1043605,level,decreasing,True,2.721903813451831e-09,-5.947547142601216,-1.0,-171,817.0,-1.443333333333333,-74.57000000000001,-115.4666666666666
#1043607,level,decreasing,True,0.0002632608027035577,-3.649002245998809,-1.0,-36,92.0,-0.9636666666666666,-102.1553333333333,-77.09333333333332
#1043708,level,decreasing,True,0.005069309556701596,-2.802596198981483,-0.6727272727272727,-37,165.0,-0.08199999999999932,-40.94,-6.559999999999945
#1043807,level,decreasing,True,6.218397288204613e-07,-4.984307955158389,-0.8970588235294118,-122,589.3333333333334,-0.762,-39.864,-60.96
#1043905,level,decreasing,True,1.236220003919541e-06,-4.849742261192857,-0.9428571428571428,-99,408.3333333333333,-1.710833333333334,-38.99416666666666,-136.8666666666667
#1044103,level,decreasing,True,1.302557617322009e-09,-6.067081150290519,-0.9894736842105263,-188,950.0,-0.8251666666666662,-92.39091666666667,-66.01333333333329
#1044203,level,decreasing,True,1.946706129629661e-09,-6.002192581838214,-0.9789473684210527,-186,950.0,-0.3562142857142861,-85.43096428571428,-28.49714285714289
#1044204,level,decreasing,True,5.030219574209127e-09,-5.846169350816941,-0.9824561403508771,-168,816.0,-0.8216666666666678,-84.45499999999998,-65.73333333333342
#1044404,level,decreasing,True,4.163176026139581e-09,-5.877575999747084,-0.9883040935672515,-169,817.0,-1.807142857142857,-79.18571428571428,-144.5714285714286
#1044503,level,decreasing,True,4.163176026139581e-09,-5.877575999747084,-0.9883040935672515,-169,817.0,-1.631333333333333,-73.798,-130.5066666666667
#1044504,level,decreasing,True,0.0002632608027035577,-3.649002245998809,-1.0,-36,92.0,-0.4999999999999964,-99.11000000000001,-39.99999999999972
#1044711,level,decreasing,True,8.636119064320269e-08,-5.353306897315163,-0.8736842105263158,-166,950.0,-0.7866666666666666,-37.94166666666666,-62.93333333333333
#1044908,level,decreasing,True,0.002357527595795439,-3.041052449399714,-0.7777777777777778,-35,125.0,-3.202500000000001,-39.58375,-256.2
#1044909,level,decreasing,True,0.0005806665459491267,-3.440487831941734,-0.9444444444444444,-34,92.0,-0.7705000000000005,-91.12799999999999,-61.64000000000004
#1045202,level,decreasing,True,8.429759867922826e-08,-5.357679509799904,-1.0,-120,493.3333333333333,-1.080833333333333,-80.79875,-86.46666666666664
#1045301,level,decreasing,True,0.0002632608027035577,-3.649002245998809,-1.0,-36,92.0,-1.286190476190475,-90.48523809523809,-102.895238095238
#1045402,level,decreasing,True,2.682259059305636e-08,-5.561004743358533,-1.0,-136,589.3333333333334,-1.865208333333332,-63.92833333333334,-149.2166666666665
#1045403,level,decreasing,True,2.682259059305636e-08,-5.561004743358533,-1.0,-136,589.3333333333334,-1.971250000000001,-78.28999999999999,-157.7000000000001
#1045702,level,decreasing,True,1.302557617322009e-09,-6.067081150290519,-0.9894736842105263,-188,950.0,-0.3609821428571428,-46.06566964285715,-28.87857142857143
#1045804,level,decreasing,True,2.897470929852375e-09,-5.937304013385909,-0.968421052631579,-184,950.0,-0.3799999999999998,-67.11999999999999,-30.39999999999999
#1045904,level,decreasing,True,3.510447526000604e-07,-5.093752623505944,-0.8315789473684211,-158,950.0,-0.3391987179487175,-67.97761217948718,-27.1358974358974
#1046103,level,decreasing,True,2.721903813451831e-09,-5.947547142601216,-1.0,-171,817.0,-1.43,-72.44999999999999,-114.4
#1046202,level,decreasing,True,0.0005806665459491267,-3.440487831941734,-0.9444444444444444,-34,92.0,-1.058333333333336,-82.21666666666665,-84.66666666666686
#1046302,level,decreasing,True,1.302557617322009e-09,-6.067081150290519,-0.9894736842105263,-188,950.0,-0.9778461538461543,-68.42546153846153,-78.22769230769234
#1046304,level,decreasing,True,0.0002632608027035577,-3.649002245998809,-1.0,-36,92.0,-1.492499999999996,-88.89000000000001,-119.3999999999997
#1046407,level,decreasing,True,8.67976357454836e-10,-6.131969718742824,-1.0,-190,950.0,-0.6039743589743594,-73.1272435897436,-48.31794871794875
#1046409,level,decreasing,True,5.807852703210159e-07,-4.997499374687305,-0.9333333333333333,-112,493.3333333333333,-0.8095000000000013,-74.35875,-64.7600000000001
#1046601,level,decreasing,True,1.562145302003159e-09,-6.037815500399118,-0.9842105263157894,-187,949.0,-0.4695833333333326,-74.93895833333335,-37.56666666666661
#1046804,level,decreasing,True,2.631276625475465e-06,-4.697684345866536,-1.0,-78,268.6666666666667,-0.731041666666667,-75.68374999999999,-58.48333333333336
#1047102,level,decreasing,True,8.303070332638107e-05,-3.93547964039963,-1.0,-45,125.0,-1.123333333333332,-80.45,-89.86666666666659
#1047203,level,decreasing,True,1.453314373067727e-06,-4.817550332771958,-0.978021978021978,-89,333.6666666666667,-1.254166666666666,-84.66291666666666,-100.3333333333333
#1047204,level,decreasing,True,8.303070332638107e-05,-3.93547964039963,-1.0,-45,125.0,-1.106666666666664,-88.22500000000001,-88.53333333333316
#1047703,level,decreasing,True,0.001229384918944865,-3.231973417884659,-0.8888888888888888,-32,92.0,-0.7150000000000034,-92.32999999999998,-57.20000000000027
#104816,level,decreasing,True,0.0001722414533875671,-3.756594202199647,-0.9555555555555556,-43,125.0,-0.6833333333333348,-32.06,-54.66666666666679
#1048302,level,decreasing,True,1.042665287442901e-09,-6.102738247715238,-0.9947368421052631,-189,949.0,-0.9906944444444443,-73.61340277777778,-79.25555555555555
#1048404,level,decreasing,True,8.348462070539853e-07,-4.927040113062231,-1.0,-91,333.6666666666667,-0.8585714285714273,-83.47928571428572,-68.68571428571418
#1048603,level,decreasing,True,4.163176026139581e-09,-5.877575999747084,-0.9883040935672515,-169,817.0,-1.0,-74.01,-80.0
#1048804,level,decreasing,True,8.303070332638107e-05,-3.93547964039963,-1.0,-45,125.0,-0.5800000000000018,-90.04499999999999,-46.40000000000015
#1049104,level,decreasing,True,4.29490776276964e-09,-5.872415444933604,-0.9578947368421052,-182,950.0,-0.4702840909090908,-41.69230113636363,-37.62272727272727
#1049209,level,decreasing,True,1.073335840207079e-07,-5.313848976987043,-0.9558823529411765,-130,589.3333333333334,-0.3666666666666654,-27.54666666666668,-29.33333333333323
#1049306,level,decreasing,True,2.244400560957871e-07,-5.177864571205765,-0.8713450292397661,-149,817.0,-0.525555555555556,-32.49999999999999,-42.04444444444448
#1049308,level,decreasing,True,1.302557617322009e-09,-6.067081150290519,-0.9894736842105263,-188,950.0,-0.5154999999999998,-40.52275,-41.23999999999999
#1049404,level,decreasing,True,2.721903813451831e-09,-5.947547142601216,-1.0,-171,817.0,-0.3300000000000001,-30.09,-26.40000000000001
#1049602,level,decreasing,True,2.274530014556575e-06,-4.727364273352856,-0.8833333333333333,-106,493.3333333333333,-0.3687500000000002,-35.05437499999999,-29.50000000000002
#1049607,level,decreasing,True,1.954839812023934e-06,-4.758037714080973,-0.8011695906432749,-137,817.0,-0.4188888888888893,-32.47,-33.51111111111114
