AgencyCd,SiteNo,AgencyNm,SiteName,DecLatVa,DecLongVa,HorzDatum,AltVa,NatAquiferCd,NatAqfrDesc,StateCd,StateNm,CountyCd,CountyNm,LocalAquiferName,AquiferType
TWDB,1051616,Texas Water Development Board,Muleshoe Quad,34.191389,-102.661389,NAD83,3770.0,Feet,N100HGHPLN,United States of America,48,Texas,17,Bailey County,WELL
TWDB,2516303,Texas Water Development Board,2516303,33.8725,-103.005556,NAD83,3960.0,Feet,N100HGHPLN,United States of America,48,Texas,17,Bailey County,WELL
TWDB,2401201,Texas Water Development Board,2401201,33.974444,-102.951112,NAD83,4020.0,Feet,N100HGHPLN,United States of America,48,Texas,17,Bailey County,WELL
TWDB,964301,Texas Water Development Board,Golden Ranch Quad,34.0925,-103.021111,NAD83,3924.0,Feet,N100HGHPLN,United States of America,48,Texas,17,Bailey County,WELL
TWDB,1051909,Texas Water Development Board,City of Lubbock Recorder,34.146666,-102.658333,NAD83,3841.0,Feet,N100HGHPLN,United States of America,48,Texas,17,Bailey County,WELL
TWDB,2401601,Texas Water Development Board,2401601,33.944722,-102.909445,NAD83,3935.0,Feet,N100HGHPLN,United States of America,48,Texas,17,Bailey County,WELL
TWDB,1051425,Texas Water Development Board,1051425,34.199167,-102.739167,NAD83,3811.0,Feet,N100HGHPLN,United States of America,48,Texas,17,Bailey County,WELL
TWDB,1051105,Texas Water Development Board,1051105,34.237778,-102.711667,NAD83,3784.0,Feet,N100HGHPLN,United States of America,48,Texas,17,Bailey County,WELL
TWDB,1049602,Texas Water Development Board,1049602,34.2016417,-102.8823528,NAD83,3880.0,Feet,N100HGHPLN,United States of America,48,Texas,17,Bailey County,WELL
TWDB,1050801,Texas Water Development Board,TWDB:1050801,34.131111,-102.796389,NAD83,3925.0,Feet,N100HGHPLN,United States of America,48,Texas,17,Bailey County,WELL
TWDB,1057901,Texas Water Development Board,1057901,34.003056,-102.895834,NAD83,3930.0,Feet,N100HGHPLN,United States of America,48,Texas,17,Bailey County,WELL
TWDB,2403501,Texas Water Development Board,2403501,33.956667,-102.700556,NAD83,3772.0,Feet,N100HGHPLN,United States of America,48,Texas,17,Bailey County,WELL
TWDB,1049306,Texas Water Development Board,TWDB:1049306,34.22,-102.908334,NAD83,3890.0,Feet,N100HGHPLN,United States of America,48,Texas,17,Bailey County,WELL
TWDB,1059502,Texas Water Development Board,TWDB:1059502,34.04,-102.6825,NAD83,3900.0,Feet,N100HGHPLN,United States of America,48,Texas,17,Bailey County,WELL
TWDB,1049308,Texas Water Development Board,TWDB:1049308,34.244445,-102.912778,NAD83,3904.0,Feet,N100HGHPLN,United States of America,48,Texas,17,Bailey County,WELL
TWDB,1049801,Texas Water Development Board,TWDB:1049801,34.155556,-102.954167,NAD83,3954.0,Feet,N100HGHPLN,United States of America,48,Texas,17,Bailey County,WELL
TWDB,1059107,Texas Water Development Board,TWDB:1059107,34.118055,-102.712501,NAD83,3881.0,Feet,N100HGHPLN,United States of America,48,Texas,17,Bailey County,WELL
TWDB,1059302,Texas Water Development Board,TWDB:1059302,34.100834,-102.660556,NAD83,3873.0,Feet,N100HGHPLN,United States of America,48,Texas,17,Bailey County,WELL
TWDB,1051119,Texas Water Development Board,TWDB:1051119,34.217778,-102.726944,NAD83,3783.0,Feet,N100HGHPLN,United States of America,48,Texas,17,Bailey County,WELL
TWDB,1051311,Texas Water Development Board,TWDB:1051311,34.235,-102.642222,NAD83,3761.0,Feet,N100HGHPLN,United States of America,48,Texas,17,Bailey County,WELL
TWDB,1051406,Texas Water Development Board,TWDB:1051406,34.195834,-102.709723,NAD83,3796.0,Feet,N100HGHPLN,United States of America,48,Texas,17,Bailey County,WELL
TWDB,1051703,Texas Water Development Board,TWDB:1051703,34.129167,-102.736111,NAD83,3883.0,Feet,N100HGHPLN,United States of America,48,Texas,17,Bailey County,WELL
TWDB,1051808,Texas Water Development Board,TWDB:1051808,34.164723,-102.685,NAD83,3835.0,Feet,N100HGHPLN,United States of America,48,Texas,17,Bailey County,WELL
TWDB,2410303,Texas Water Development Board,2410303,33.846111,-102.762501,NAD83,3783.0,Feet,N100HGHPLN,United States of America,48,Texas,17,Bailey County,WELL
TWDB,2410201,Texas Water Development Board,2410201,33.870278,-102.828055,NAD83,3846.0,Feet,N100HGHPLN,United States of America,48,Texas,17,Bailey County,WELL
TWDB,2410102,Texas Water Development Board,2410102,33.855834,-102.839445,NAD83,3857.0,Feet,N100HGHPLN,United States of America,48,Texas,17,Bailey County,WELL
TWDB,1057103,Texas Water Development Board,TWDB:1057103,34.091667,-102.963612,NAD83,3940.0,Feet,N100HGHPLN,United States of America,48,Texas,17,Bailey County,WELL
TWDB,1058201,Texas Water Development Board,TWDB:1058201,34.096389,-102.810556,NAD83,3883.0,Feet,N100HGHPLN,United States of America,48,Texas,17,Bailey County,WELL
TWDB,1058601,Texas Water Development Board,TWDB:1058601,34.064445,-102.779444,NAD83,3890.0,Feet,N100HGHPLN,United States of America,48,Texas,17,Bailey County,WELL
TWDB,1058701,Texas Water Development Board,TWDB:1058701,34.035,-102.874722,NAD83,3932.0,Feet,N100HGHPLN,United States of America,48,Texas,17,Bailey County,WELL
TWDB,1058801,Texas Water Development Board,TWDB:1058801,34.035556,-102.799722,NAD83,3830.0,Feet,N100HGHPLN,United States of America,48,Texas,17,Bailey County,WELL
TWDB,2401501,Texas Water Development Board,2401501,33.930555,-102.940278,NAD83,3941.0,Feet,N100HGHPLN,United States of America,48,Texas,17,Bailey County,WELL
TWDB,2403102,Texas Water Development Board,2403102,33.986667,-102.716944,NAD83,3740.0,Feet,N100HGHPLN,United States of America,48,Texas,17,Bailey County,WELL
TWDB,2402702,Texas Water Development Board,2402702,33.900834,-102.867778,NAD83,3855.0,Feet,N100HGHPLN,United States of America,48,Texas,17,Bailey County,WELL
TWDB,2402701,Texas Water Development Board,2402701,33.904167,-102.850556,NAD83,3847.0,Feet,N100HGHPLN,United States of America,48,Texas,17,Bailey County,WELL
TWDB,2402301,Texas Water Development Board,2402301,33.998056,-102.784445,NAD83,3853.0,Feet,N100HGHPLN,United States of America,48,Texas,17,Bailey County,WELL
TWDB,2411301,Texas Water Development Board,2411301,33.852778,-102.641111,NAD83,3692.0,Feet,N100HGHPLN,United States of America,48,Texas,17,Bailey County,WELL
TWDB,2410101,Texas Water Development Board,2410101,33.855278,-102.863889,NAD83,3850.0,Feet,N100HGHPLN,United States of America,48,Texas,17,Bailey County,WELL
TWDB,1137914,Texas Water Development Board,TWDB:1137914,34.39,-101.4111111,NAD83,3313.0,N100HGHPLN,High Plains aquifer,48,Texas,45,Briscoe County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1129601,Texas Water Development Board,TWDB:1129601,34.57,-101.4154056,NAD83,3285.0,N100HGHPLN,High Plains aquifer,48,Texas,45,Briscoe County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1131402,Texas Water Development Board,TWDB:1131402,34.55,-101.2422722,NAD83,3275.0,N100HGHPLN,High Plains aquifer,48,Texas,45,Briscoe County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1131801,Texas Water Development Board,TWDB:1131801,34.51,-101.1788889,NAD83,3225.0,N100HGHPLN,High Plains aquifer,48,Texas,45,Briscoe County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1137501,Texas Water Development Board,TWDB:1137501,34.46,-101.4527778,NAD83,3314.0,N100HGHPLN,High Plains aquifer,48,Texas,45,Briscoe County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1137701,Texas Water Development Board,TWDB:1137701,34.39,-101.4609667,NAD83,3321.0,N100HGHPLN,High Plains aquifer,48,Texas,45,Briscoe County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1138109,Texas Water Development Board,TWDB:1138109,34.48,-101.34,NAD83,3296.0,N100HGHPLN,High Plains aquifer,48,Texas,45,Briscoe County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1145314,Texas Water Development Board,TWDB:1145314,34.36,-101.3865472,NAD83,3297.0,N100HGHPLN,High Plains aquifer,48,Texas,45,Briscoe County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1138402,Texas Water Development Board,TWDB:1138402,34.42,-101.3497222,NAD83,3289.0,N100HGHPLN,High Plains aquifer,48,Texas,45,Briscoe County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1138921,Texas Water Development Board,TWDB:1138921,34.38,-101.2833333,NAD83,3242.0,N100HGHPLN,High Plains aquifer,48,Texas,45,Briscoe County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1139201,Texas Water Development Board,TWDB:1139201,34.47,-101.1900778,NAD83,3229.0,N100HGHPLN,High Plains aquifer,48,Texas,45,Briscoe County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1146214,Texas Water Development Board,TWDB:1146214,34.36,-101.3063889,NAD83,3236.0,N100HGHPLN,High Plains aquifer,48,Texas,45,Briscoe County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1129703,Texas Water Development Board,Cope Creek Quad,34.513889,-101.470278,NAD83,3271.0,N100HGHPLN,High Plains aquifer,48,Texas,45,Briscoe County,Ogallala Formation,UNCONFINED
TWDB,1121801,Texas Water Development Board,Vigo Park Quad,34.643334,-101.434722,NAD83,3342.0,N100HGHPLN,High Plains aquifer,48,Texas,45,Briscoe County,Ogallala Formation,UNCONFINED
TWDB,1145512,Texas Water Development Board,Silverton SW Quad (central),34.318333,-101.445834,NAD83,3305.0,N100HGHPLN,High Plains aquifer,48,Texas,45,Briscoe County,Ogallala Formation,UNCONFINED
TWDB,1139605,Texas Water Development Board,Hay Lake Quad,34.457778,-101.155001,NAD83,3206.0,N100HGHPLN,High Plains aquifer,48,Texas,45,Briscoe County,Ogallala Formation,UNCONFINED
TWDB,1138728,Texas Water Development Board,Silverton Quad,34.3775,-101.347222,NAD83,3280.0,N100HGHPLN,High Plains aquifer,48,Texas,45,Briscoe County,Ogallala Formation,UNCONFINED
TWDB,1130504,Texas Water Development Board,1130504,34.5519444,-101.2925,NAD83,3267.0,N100HGHPLN,High Plains aquifer,48,Texas,45,Briscoe County,Ogallala Formation (Ogallala),UNCONFINED
TWDB,1121214,Texas Water Development Board,1121214,34.7277778,-101.4233333,NAD83,3325.0,N100HGHPLN,High Plains aquifer,48,Texas,45,Briscoe County,Ogallala Formation (Ogallala),UNCONFINED
TWDB,1146101,Texas Water Development Board,Whiteley Quad,34.349167,-101.333611,NAD83,3270.0,N100HGHPLN,High Plains aquifer,48,Texas,45,Briscoe County,Ogallala Formation,UNCONFINED
TWDB,1137601,Texas Water Development Board,TWDB:1137601,34.45,-101.4155556,NAD83,3317.0,N100HGHPLN,High Plains aquifer,48,Texas,45,Briscoe County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1145607,Texas Water Development Board,1145607,34.3188889,-101.4033333,NAD83,3286.0,N100HGHPLN,High Plains aquifer,48,Texas,45,Briscoe County,Ogallala Formation (Ogallala),UNCONFINED
TWDB,2803601,Texas Water Development Board,TWDB:2803601,32.9295556,-101.6366056,NAD83,2951.0,N100HGHPLN,High Plains aquifer,48,Texas,33,Borden County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,2812402,Texas Water Development Board,Holloway Canyon Quad,32.831111,-101.585278,NAD83,2942.0,N100HGHPLN,High Plains aquifer,48,Texas,33,Borden County,Ogallala Formation,UNCONFINED
TWDB,2803901,Texas Water Development Board,Indian Canyon NW Quad,32.901112,-101.651945,NAD83,2963.0,N100HGHPLN,High Plains aquifer,48,Texas,33,Borden County,Ogallala Formation,UNCONFINED
TWDB,2804702,Texas Water Development Board,TWDB:2804702,32.8760083,-101.5964417,NAD83,2946.0,N100HGHPLN,High Plains aquifer,48,Texas,33,Borden County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,628601,Texas Water Development Board,TWDB:0628601,35.570555,-101.5325,NAD83,3185.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,636819,Texas Water Development Board,TWDB:0636819,35.407223,-101.545278,NAD83,3530.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,638701,Texas Water Development Board,TWDB:0638701,35.411667,-101.364167,NAD83,3460.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,638811,Texas Water Development Board,TWDB:0638811,35.383889,-101.310834,NAD83,3438.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,646302,Texas Water Development Board,TWDB:0646302,35.348889,-101.256112,NAD83,3386.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,636808,Texas Water Development Board,TWDB:0636808,35.38,-101.550278,NAD83,3527.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,636913,Texas Water Development Board,TWDB:0636913,35.39,-101.541389,NAD83,3516.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,636602,Texas Water Development Board,TWDB:0636602,35.43,-101.5302778,NAD83,3545.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,636919,Texas Water Development Board,TWDB:0636919,35.39,-101.519722,NAD83,3517.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,636921,Texas Water Development Board,TWDB:0636921,35.41,-101.519444,NAD83,3534.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,637458,Texas Water Development Board,TWDB:0637458,35.46,-101.486945,NAD83,3493.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,637710,Texas Water Development Board,TWDB:0637710,35.38,-101.486945,NAD83,3470.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,638711,Texas Water Development Board,TWDB:0638711,35.4,-101.345556,NAD83,3449.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,639956,Texas Water Development Board,TWDB:0639956,35.41,-101.136945,NAD83,3306.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,644306,Texas Water Development Board,TWDB:0644306,35.36,-101.508612,NAD83,3482.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,644763,Texas Water Development Board,TWDB:0644763,35.27,-101.603612,NAD83,3509.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,644767,Texas Water Development Board,TWDB:0644767,35.27,-101.585278,NAD83,3520.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,644768,Texas Water Development Board,TWDB:0644768,35.28,-101.618889,NAD83,3543.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,629703,Texas Water Development Board,Phillips Petroleum Co.,35.510278,-101.486667,NAD83,3345.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation,UNCONFINED
TWDB,644959,Texas Water Development Board,TWDB:0644959,35.25,-101.538889,NAD83,3462.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,646304,Texas Water Development Board,TWDB:0646304,35.37,-101.282222,NAD83,3413.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,646552,Texas Water Development Board,TWDB:0646552,35.3,-101.311389,NAD83,3379.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,647554,Texas Water Development Board,TWDB:0647554,35.3,-101.186389,NAD83,3303.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,636712,Texas Water Development Board,0636712,35.3933333,-101.6216667,NAD83,3434.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (Ogallala),UNCONFINED
TWDB,640710,Texas Water Development Board,TWDB-0640710,35.3936556,-101.0956444,NAD83,3273.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation,UNCONFINED
TWDB,631203,Texas Water Development Board,TWDB:0631203,35.591667,-101.173889,NAD83,3250.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,631301,Texas Water Development Board,TWDB:0631301,35.591111,-101.135834,NAD83,3050.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,636707,Texas Water Development Board,TWDB:0636707,35.383055,-101.607501,NAD83,3551.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,636809,Texas Water Development Board,TWDB:0636809,35.391111,-101.551112,NAD83,3513.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,636812,Texas Water Development Board,TWDB:0636812,35.384445,-101.559723,NAD83,3546.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,636818,Texas Water Development Board,TWDB:0636818,35.398889,-101.545278,NAD83,3510.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,636912,Texas Water Development Board,TWDB:0636912,35.385556,-101.541111,NAD83,3516.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,637405,Texas Water Development Board,TWDB:0637405,35.425278,-101.47,NAD83,3510.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,638916,Texas Water Development Board,TWDB:0638916,35.401112,-101.290278,NAD83,3415.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,639301,Texas Water Development Board,TWDB:0639301,35.481667,-101.136667,NAD83,3335.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,639501,Texas Water Development Board,TWDB:0639501,35.421389,-101.203334,NAD83,3367.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,639605,Texas Water Development Board,TWDB:0639605,35.444445,-101.145556,NAD83,3312.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,644311,Texas Water Development Board,TWDB:0644311,35.339167,-101.538889,NAD83,3536.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,644656,Texas Water Development Board,TWDB:0644656,35.3011111,-101.5058333,NAD83,3513.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,645201,Texas Water Development Board,TWDB:0645201,35.355001,-101.4275,NAD83,3475.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,646412,Texas Water Development Board,TWDB:0646412,35.302778,-101.361389,NAD83,3443.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,646504,Texas Water Development Board,TWDB:0646504,35.326111,-101.307223,NAD83,3408.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,646601,Texas Water Development Board,TWDB:0646601,35.309445,-101.274722,NAD83,3391.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,636905,Texas Water Development Board,TWDB:0636905,35.402778,-101.525,NAD83,3534.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,639865,Texas Water Development Board,TWDB:0639865,35.3997222,-101.175,NAD83,3357.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,639909,Texas Water Development Board,TWDB:0639909,35.405278,-101.151389,NAD83,3326.0,N100HGHPLN,High Plains aquifer,48,Texas,65,Carson County,Ogallala Formation (121OGLL),UNCONFINED
