site,slope_MK,slope_LR,slope_MK m/20y,slope_LR m/20y,trend_MK,trend_LR,trend_comparison,elevation,aquifer,state,county,lat,long
#1153503,-0.2730000000000004,-0.2696315789473684,-21.84000000000003,-21.57052631578948,Decreasing,Decreasing,,1002.18,High Plains aquifer,Texas,Floyd County,34.197222,-101.441667
#1153802,-0.01928571428571451,-0.0108947368421053,-1.542857142857161,-0.8715789473684241,Decreasing,No trend,Different,998.52,High Plains aquifer,Texas,Floyd County,34.149445,-101.421389
#1153904,-0.05625000000000036,-0.06487100103199166,-4.500000000000028,-5.189680082559333,Decreasing,Decreasing,,993.95,High Plains aquifer,Texas,Floyd County,34.156667,-101.3875
#1154101,-0.05375000000000085,-0.05842105263157877,-4.300000000000068,-4.673684210526302,Decreasing,Decreasing,,986.33,High Plains aquifer,Texas,Floyd County,34.228333,-101.345
#1154402,-0.05083333333333329,-0.04848297213622294,-4.066666666666663,-3.878637770897835,Decreasing,Decreasing,,992.73,High Plains aquifer,Texas,Floyd County,34.191111,-101.359723
#1154601,-0.06083333333333248,-0.06420020639834889,-4.866666666666599,-5.136016511867911,Decreasing,Decreasing,,978.1,High Plains aquifer,Texas,Floyd County,34.186111,-101.289445
#1155501,-0.06062499999999993,-0.06029824561403521,-4.849999999999994,-4.823859649122817,Decreasing,Decreasing,,970.48,High Plains aquifer,Texas,Floyd County,34.1825,-101.205001
#1155901,-0.05411764705882363,-0.05559649122807012,-4.32941176470589,-4.447719298245609,Decreasing,Decreasing,,965.3,High Plains aquifer,Texas,Floyd County,34.158334,-101.159445
#1157202,-0.418235294117647,-0.4253684210526313,-33.45882352941176,-34.02947368421051,Decreasing,Decreasing,,1062.23,High Plains aquifer,Texas,Hale County,34.108056,-101.945834
#1157401,-0.7292307692307685,-0.7176315789473684,-58.33846153846147,-57.41052631578947,Decreasing,Decreasing,,1062.84,High Plains aquifer,Texas,Hale County,34.065001,-101.97
#1157702,-0.7130769230769238,-0.7310526315789475,-57.04615384615391,-58.4842105263158,Decreasing,Decreasing,,1058.57,High Plains aquifer,Texas,Hale County,34.028611,-101.985556
#1157901,-0.6933333333333328,-0.6920330237358102,-55.46666666666663,-55.36264189886482,Decreasing,Decreasing,,1047.9,High Plains aquifer,Texas,Hale County,34.03,-101.905556
#1158103,-0.5949999999999999,-0.6068947368421054,-47.59999999999999,-48.55157894736843,Decreasing,Decreasing,,1047.9,High Plains aquifer,Texas,Hale County,34.11,-101.853056
#1158205,-0.74,-0.7620433436532504,-59.2,-60.96346749226004,Decreasing,Decreasing,,1038.45,High Plains aquifer,Texas,Hale County,34.109167,-101.796667
#1158801,-0.3183333333333334,-0.3336842105263156,-25.46666666666667,-26.69473684210525,Decreasing,Decreasing,,1034.49,High Plains aquifer,Texas,Hale County,34.03,-101.817222
#1158901,0.001176470588235269,0.008368421052631572,0.09411764705882153,0.6694736842105258,No trend,No trend,,1017.73,High Plains aquifer,Texas,Hale County,34.01,-101.757501
#1159202,-0.721428571428571,-0.7271620227038186,-57.71428571428568,-58.17296181630549,Decreasing,Decreasing,,1018.64,High Plains aquifer,Texas,Hale County,34.118889,-101.676111
#1159405,0.04999999999999893,0.100485036119711,3.999999999999915,8.038802889576882,No trend,Increasing,Different,1017.73,High Plains aquifer,Texas,Hale County,34.042778,-101.748611
#1159503,0.07666666666666681,0.08641898864809092,6.133333333333345,6.913519091847274,Increasing,Increasing,,1013.16,High Plains aquifer,Texas,Hale County,34.05,-101.682778
#1159806,0.01499999999999998,0.02456140350877187,1.199999999999998,1.96491228070175,No trend,No trend,,1009.5,High Plains aquifer,Texas,Hale County,34.021111,-101.69
#1160204,-0.6614285714285708,-0.669714285714286,-52.91428571428567,-53.57714285714288,Decreasing,Decreasing,,1003.71,High Plains aquifer,Texas,Hale County,34.0925,-101.578055
#1160302,-0.8646666666666676,-0.903438596491228,-69.1733333333334,-72.27508771929824,Decreasing,Decreasing,,1003.4,High Plains aquifer,Texas,Floyd County,34.1155556,-101.5261111
#1160502,-0.4065384615384618,-0.4093909774436091,-32.52307692307695,-32.75127819548873,Decreasing,Decreasing,,998.52,High Plains aquifer,Texas,Floyd County,34.058612,-101.559445
#1160605,-0.6011538461538457,-0.6408796992481202,-48.09230769230766,-51.27037593984961,Decreasing,Decreasing,,995.17,High Plains aquifer,Texas,Floyd County,34.05,-101.525833
#1160803,-0.08500000000000085,-0.08438596491228072,-6.800000000000068,-6.750877192982458,Decreasing,Decreasing,,997.92,High Plains aquifer,Texas,Hale County,34.016944,-101.582222
#1160804,-0.4412215909090908,-0.4497067669172929,-35.29772727272726,-35.97654135338343,Decreasing,Decreasing,,993.95,High Plains aquifer,Texas,Floyd County,34.005278,-101.550278
#1160902,-0.7325000000000004,-0.7861954887218048,-58.60000000000003,-62.89563909774438,Decreasing,Decreasing,,988.77,High Plains aquifer,Texas,Floyd County,34.026111,-101.508056
#1161605,-0.1609999999999999,-0.1740751879699248,-12.88,-13.92601503759398,Decreasing,Decreasing,,990.6,High Plains aquifer,Texas,Floyd County,34.079444,-101.392778
#1162201,0.02656862745097998,0.02697744360902246,2.125490196078399,2.158195488721796,Increasing,Increasing,,968.04,High Plains aquifer,Texas,Floyd County,34.102223,-101.309167
#1162301,0.02499999999999976,0.0250877192982457,1.999999999999981,2.007017543859656,Increasing,Increasing,,965.61,High Plains aquifer,Texas,Floyd County,34.107501,-101.256667
#1162401,0.01384615384615382,0.0187017543859649,1.107692307692306,1.496140350877192,No trend,No trend,,989.69,High Plains aquifer,Texas,Floyd County,34.0811111,-101.3711111
#1162601,0.05257575757575773,0.05518045112781955,4.206060606060618,4.414436090225564,Increasing,Increasing,,961.34,High Plains aquifer,Texas,Floyd County,34.068889,-101.256389
#1162702,-0.09583333333333321,-0.1037368421052631,-7.666666666666657,-8.298947368421047,Decreasing,Decreasing,,976.58,High Plains aquifer,Texas,Floyd County,34.037778,-101.350278
#1162801,-0.1610555555555555,-0.1945789473684211,-12.88444444444444,-15.56631578947369,No trend,Decreasing,Different,968.96,High Plains aquifer,Texas,Floyd County,34.024722,-101.325
#1163401,0.0250000000000001,0.02985964912280704,2.000000000000008,2.388771929824563,Increasing,Increasing,,956.46,High Plains aquifer,Texas,Floyd County,34.055278,-101.220833
#1163502,0.0008391608391606225,0.0005864661654132997,0.0671328671328498,0.04691729323306398,No trend,No trend,,954.94,High Plains aquifer,Texas,Floyd County,34.071111,-101.171111
#1163601,-0.0074999999999991,-0.004245614035087922,-0.599999999999928,-0.3396491228070337,No trend,No trend,,950.06,High Plains aquifer,Texas,Floyd County,34.074167,-101.125278
#1163801,0.02999999999999985,0.02607017543859664,2.399999999999988,2.085614035087731,Increasing,Increasing,,955.24,High Plains aquifer,Texas,Floyd County,34.022222,-101.202501
#1164701,-0.01733333333333368,-0.007110423116614892,-1.386666666666694,-0.5688338493291913,No trend,No trend,,943.05,High Plains aquifer,Texas,Floyd County,34.0311111,-101.0872222
#2301401,-1.087,-1.095140350877194,-86.96000000000004,-87.61122807017549,Decreasing,Decreasing,,1049.12,High Plains aquifer,Texas,Hale County,33.929722,-101.969722
#2301704,-0.3876923076923071,-0.3954385964912279,-31.01538461538457,-31.63508771929823,Decreasing,Decreasing,,1052.47,High Plains aquifer,Texas,Hale County,33.913889,-101.995
#2301802,-0.8987499999999997,-0.9507017543859646,-71.89999999999998,-76.05614035087717,Decreasing,Decreasing,,1043.33,High Plains aquifer,Texas,Hale County,33.92,-101.940556
#2301901,-0.02999999999999985,-0.01699999999999992,-2.399999999999988,-1.359999999999993,No trend,No trend,,1029.0,High Plains aquifer,Texas,Hale County,33.88,-101.888611
#2302104,-0.6922649572649575,-0.6932330827067672,-55.3811965811966,-55.45864661654137,Decreasing,Decreasing,,1041.2,High Plains aquifer,Texas,Hale County,33.98,-101.853056
#2302302,-0.00333333333333267,0.007122807017543738,-0.2666666666666136,0.569824561403499,No trend,No trend,,1018.64,High Plains aquifer,Texas,Hale County,33.96,-101.780278
#2302411,-1.238461538461539,-1.286305469556243,-99.07692307692314,-102.9044375644995,Decreasing,Decreasing,,1035.41,High Plains aquifer,Texas,Hale County,33.931389,-101.853056
#2302501,-1.4,-1.411991744066047,-112.0,-112.9593395252838,Decreasing,Decreasing,,1024.74,High Plains aquifer,Texas,Hale County,33.93,-101.809723
#2302703,-0.04833333333333319,-0.04991228070175432,-3.866666666666656,-3.992982456140346,Decreasing,Decreasing,,1023.52,High Plains aquifer,Texas,Hale County,33.875833,-101.846389
#2302801,-0.05374999999999996,-0.03985964912280704,-4.299999999999997,-3.188771929824563,Decreasing,Decreasing,,1022.91,High Plains aquifer,Texas,Hale County,33.88,-101.796667
#2302901,-1.565,-1.592528379772962,-125.2,-127.402270381837,Decreasing,Decreasing,,1016.51,High Plains aquifer,Texas,Hale County,33.91,-101.765834
#2303103,0.01444444444444394,0.03684210526315778,1.155555555555515,2.947368421052623,Increasing,Increasing,,1016.81,High Plains aquifer,Texas,Hale County,33.98,-101.720833
#2303201,-0.1699999999999993,-0.1719649122807017,-13.59999999999995,-13.75719298245614,Decreasing,Decreasing,,1011.02,High Plains aquifer,Texas,Hale County,33.98,-101.676944
#2303304,-0.09666666666666639,-0.09571929824561401,-7.733333333333311,-7.65754385964912,Decreasing,Decreasing,,1006.14,High Plains aquifer,Texas,Hale County,33.969444,-101.635556
#2303702,-0.1739999999999995,-0.1759298245614035,-13.91999999999996,-14.07438596491228,Decreasing,Decreasing,,1009.5,High Plains aquifer,Texas,Hale County,33.906667,-101.731389
#2303802,-1.051250000000001,-1.051,-84.10000000000011,-84.08000000000001,Decreasing,Decreasing,,1003.4,High Plains aquifer,Texas,Hale County,33.879167,-101.700278
#2303903,-0.1119090909090913,-0.1132406015037594,-8.952727272727305,-9.05924812030075,Decreasing,Decreasing,,1000.05,High Plains aquifer,Texas,Hale County,33.898334,-101.660278
#2304106,-0.04750000000000298,-0.03771929824561393,-3.800000000000239,-3.017543859649114,Decreasing,Decreasing,,1000.96,High Plains aquifer,Texas,Hale County,33.963056,-101.591945
#2304405,-0.1400000000000006,-0.1349824561403508,-11.20000000000005,-10.79859649122807,Decreasing,Decreasing,,998.22,High Plains aquifer,Texas,Hale County,33.934445,-101.623333
#2304602,-0.6547727272727268,-0.6608496240601507,-52.38181818181815,-52.86796992481206,Decreasing,Decreasing,,986.33,High Plains aquifer,Texas,Floyd County,33.940556,-101.531111
#2304701,-0.1866666666666662,-0.1843508771929824,-14.9333333333333,-14.7480701754386,Decreasing,Decreasing,,991.51,High Plains aquifer,Texas,Hale County,33.886111,-101.606667
#2304802,-0.9017647058823528,-0.9261052631578948,-72.14117647058822,-74.08842105263159,Decreasing,Decreasing,,984.81,High Plains aquifer,Texas,Floyd County,33.900278,-101.548334
#2305202,-0.4300000000000002,-0.430263157894737,-34.40000000000001,-34.42105263157896,Decreasing,Decreasing,,977.49,High Plains aquifer,Texas,Floyd County,33.977222,-101.444445
#2305602,-0.3421428571428576,-0.3599649122807014,-27.37142857142861,-28.79719298245611,Decreasing,Decreasing,,970.18,High Plains aquifer,Texas,Floyd County,33.952778,-101.376667
#2305701,-0.6899999999999977,-0.6947368421052631,-55.19999999999982,-55.57894736842105,Decreasing,Decreasing,,977.8,High Plains aquifer,Texas,Floyd County,33.910278,-101.4875
#2305803,-0.5125000000000002,-0.5397192982456143,-41.00000000000001,-43.17754385964914,Decreasing,Decreasing,,970.18,High Plains aquifer,Texas,Floyd County,33.891667,-101.428333
#2306113,0.00416666666666643,0.007456140350877143,0.3333333333333144,0.5964912280701715,No trend,No trend,,970.79,High Plains aquifer,Texas,Floyd County,33.993056,-101.342222
#2306303,0.01142857142857119,0.004666666666666697,0.9142857142856948,0.3733333333333358,No trend,No trend,,960.42,High Plains aquifer,Texas,Floyd County,33.992778,-101.273333
#2306503,-0.1334848484848494,-0.1374210526315789,-10.67878787878795,-10.99368421052631,Decreasing,Decreasing,,963.17,High Plains aquifer,Texas,Floyd County,33.948611,-101.314167
#2306601,-0.2299999999999969,-0.2443653250773994,-18.39999999999975,-19.54922600619195,Decreasing,Decreasing,,956.77,High Plains aquifer,Texas,Floyd County,33.934445,-101.271667
#2306704,-0.6085714285714293,-0.6550773993808054,-48.68571428571435,-52.40619195046443,Decreasing,Decreasing,,960.73,High Plains aquifer,Texas,Floyd County,33.905001,-101.351945
#2307404,-0.1128571428571427,-0.1133157894736844,-9.02857142857142,-9.065263157894751,Decreasing,Decreasing,,951.59,High Plains aquifer,Texas,Floyd County,33.928889,-101.230555
#2307501,-0.09461538461538492,-0.09294117647058812,-7.569230769230794,-7.43529411764705,Decreasing,Decreasing,,945.18,High Plains aquifer,Texas,Floyd County,33.931111,-101.173333
#2307702,-0.0990909090909081,-0.1001651186790505,-7.927272727272649,-8.013209494324041,Decreasing,Decreasing,,950.37,High Plains aquifer,Texas,Floyd County,33.888889,-101.246667
#2307901,-0.2074999999999996,-0.2095438596491227,-16.59999999999997,-16.76350877192982,Decreasing,Decreasing,,940.92,High Plains aquifer,Texas,Floyd County,33.898611,-101.159723
#2308201,-0.03381818181818219,-0.03180451127819549,-2.705454545454575,-2.544360902255639,Decreasing,Decreasing,,940.61,High Plains aquifer,Texas,Floyd County,33.973611,-101.059167
#2308401,-0.08619047619047529,-0.09618796992481209,-6.895238095238023,-7.695037593984967,Decreasing,Decreasing,,941.22,High Plains aquifer,Texas,Floyd County,33.950556,-101.115556
#2308503,-0.1500000000000057,-0.1568245614035087,-12.00000000000045,-12.54596491228069,Decreasing,Decreasing,,936.35,High Plains aquifer,Texas,Floyd County,33.934445,-101.064167
#2308701,-0.1580357142857137,-0.1583082706766919,-12.64285714285709,-12.66466165413535,Decreasing,Decreasing,,937.26,High Plains aquifer,Texas,Floyd County,33.906112,-101.114167
#2309201,-0.03000000000000012,-0.02607017543859666,-2.40000000000001,-2.085614035087733,Decreasing,Decreasing,,1010.11,High Plains aquifer,Texas,Hale County,33.839167,-101.920833
#2311103,-0.1827272727272732,-0.1760350877192984,-14.61818181818185,-14.08280701754387,Decreasing,Decreasing,,1007.67,High Plains aquifer,Texas,Hale County,33.84,-101.726111
#2311601,-0.1486666666666669,-0.1507223942208462,-11.89333333333335,-12.0577915376677,Decreasing,Decreasing,,993.65,High Plains aquifer,Texas,Lubbock County,33.798611,-101.636111
#2311801,-0.1600000000000108,-0.1605263157894738,-12.80000000000086,-12.8421052631579,Decreasing,Decreasing,,995.17,High Plains aquifer,Texas,Lubbock County,33.77,-101.705834
#2312102,-0.6450000000000001,-0.660660474716202,-51.60000000000001,-52.85283797729616,Decreasing,Decreasing,,991.21,High Plains aquifer,Texas,Hale County,33.86,-101.595278
#2312402,-0.8521428571428566,-0.8532631578947371,-68.17142857142854,-68.26105263157896,Decreasing,Decreasing,,987.86,High Plains aquifer,Texas,Lubbock County,33.825278,-101.594722
#2312801,-0.8668750000000003,-0.87940350877193,-69.35000000000002,-70.3522807017544,Decreasing,Decreasing,,975.97,High Plains aquifer,Texas,Crosby County,33.761389,-101.560278
#2312803,-0.6190909090909092,-0.6354282765737878,-49.52727272727274,-50.83426212590302,Decreasing,Decreasing,,975.66,High Plains aquifer,Texas,Lubbock County,33.751112,-101.565001
#2313302,-0.4881818181818186,-0.4798348813209495,-39.05454545454549,-38.38679050567596,Decreasing,Decreasing,,967.74,High Plains aquifer,Texas,Floyd County,33.868333,-101.406945
#2313303,-0.1899999999999991,-0.1895149638802889,-15.19999999999993,-15.16119711042311,Decreasing,Decreasing,,957.99,High Plains aquifer,Texas,Floyd County,33.836389,-101.3875
#2315204,-0.08265151515151416,-0.09539849624060158,-6.612121212121132,-7.631879699248127,No trend,Decreasing,Different,937.87,High Plains aquifer,Texas,Floyd County,33.860834,-101.168611
#2316101,-0.09102380952380906,-0.09880451127819548,-7.281904761904725,-7.904360902255638,Decreasing,Decreasing,,933.91,High Plains aquifer,Texas,Floyd County,33.861112,-101.116389
#2319304,-0.4264285714285713,-0.43781217750258,-34.11428571428571,-35.0249742002064,Decreasing,Decreasing,,987.86,High Plains aquifer,Texas,Lubbock County,33.7366667,-101.6538889
#2319601,-0.3120000000000004,-0.3166666666666667,-24.96000000000004,-25.33333333333334,Decreasing,Decreasing,,975.97,High Plains aquifer,Texas,Lubbock County,33.677222,-101.639445
#2321101,-0.3354545454545452,-0.36875128998968,-26.83636363636362,-29.5001031991744,Decreasing,Decreasing,,963.17,High Plains aquifer,Texas,Crosby County,33.721111,-101.4825
#2321903,-0.3239999999999995,-0.3472652218782249,-25.91999999999996,-27.78121775025799,Decreasing,Decreasing,,949.15,High Plains aquifer,Texas,Crosby County,33.660125,-101.403025
#2324203,0.004999999999999893,-0.00203508771929824,0.3999999999999915,-0.1628070175438592,No trend,No trend,,914.4,High Plains aquifer,Texas,Crosby County,33.739445,-101.043889
#2328602,-0.3525,-0.3676160990712075,-28.2,-29.4092879256966,Decreasing,Decreasing,,942.44,High Plains aquifer,Texas,Crosby County,33.553612,-101.531389
#2329201,-0.3127272727272725,-0.3165221878224975,-25.0181818181818,-25.3217750257998,Decreasing,Decreasing,,942.75,High Plains aquifer,Texas,Crosby County,33.59,-101.435278
#2330103,-0.03020232589048399,-0.03150228851438536,-2.416186071238719,-2.520183081150829,Decreasing,Decreasing,,930.25,High Plains aquifer,Texas,Crosby County,33.587777,-101.341666
#2335503,-0.5009090909090907,-0.48659649122807,-40.07272727272726,-38.9277192982456,Decreasing,Decreasing,,950.67,High Plains aquifer,Texas,Lubbock County,33.424722,-101.701945
#2335707,-0.4599999999999999,-0.4685448916408668,-36.79999999999999,-37.48359133126934,Decreasing,Decreasing,,952.8,High Plains aquifer,Texas,Lubbock County,33.399722,-101.723333
#2350506,0.008000000000000007,0.03652218782249741,0.6400000000000006,2.921775025799793,No trend,Increasing,Different,947.93,High Plains aquifer,Texas,Lynn County,33.1925,-101.806667
#2408301,-0.711875,-0.7217543859649125,-56.95,-57.74035087719299,Decreasing,Decreasing,,1054.91,High Plains aquifer,Texas,Hale County,33.99,-102.014723
#2408402,-0.1742857142857141,-0.1830030959752323,-13.94285714285713,-14.64024767801859,Decreasing,Decreasing,,1068.93,High Plains aquifer,Texas,Lamb County,33.9533333,-102.1011111
#2408501,-0.3566666666666667,-0.3473508771929825,-28.53333333333334,-27.7880701754386,Decreasing,Decreasing,,1058.27,High Plains aquifer,Texas,Hale County,33.943056,-102.054445
#2408602,-0.8791666666666661,-0.886812030075188,-70.33333333333329,-70.94496240601504,Decreasing,Decreasing,,1055.22,High Plains aquifer,Texas,Hale County,33.94,-102.010556
#2408902,-0.2633333333333335,-0.2776140350877194,-21.06666666666668,-22.20912280701755,Decreasing,Decreasing,,1041.81,High Plains aquifer,Texas,Hale County,33.89,-102.013056
#2415701,-0.162,-0.1726109391124872,-12.96,-13.80887512899897,Decreasing,Decreasing,,1036.62,High Plains aquifer,Texas,Hockley County,33.778055,-102.212778
#2416208,-0.01500000000000057,-0.01496491228070187,-1.200000000000045,-1.19719298245615,Decreasing,No trend,Different,1047.6,High Plains aquifer,Texas,Hale County,33.838889,-102.08
#2416311,-0.01899999999999977,-0.01854385964912265,-1.519999999999982,-1.483508771929812,Decreasing,No trend,Different,1039.67,High Plains aquifer,Texas,Hale County,33.84,-102.001667
#2428103,-0.5714285714285714,-0.5598142414860682,-45.71428571428571,-44.78513931888546,Decreasing,Decreasing,,1114.96,High Plains aquifer,Texas,Hockley County,33.604723,-102.601112
#2430409,-0.3172727272727268,-0.3395149638802888,-25.38181818181815,-27.1611971104231,Decreasing,Decreasing,,1066.8,High Plains aquifer,Texas,Hockley County,33.57,-102.358056
#2444201,-0.02700000000000031,-0.03108359133126944,-2.160000000000025,-2.486687306501556,Decreasing,Decreasing,,1088.75,High Plains aquifer,Texas,Terry County,33.365001,-102.568333
#2444202,-0.04666666666666567,-0.05515995872033014,-3.733333333333253,-4.412796697626411,Decreasing,Decreasing,,1076.86,High Plains aquifer,Texas,Terry County,33.359445,-102.545
#2444301,-0.01800000000000068,-0.01831785345717255,-1.440000000000055,-1.465428276573804,No trend,No trend,,1078.08,High Plains aquifer,Texas,Terry County,33.358334,-102.521111
#2444601,-0.02285714285714288,-0.02395252837977305,-1.82857142857143,-1.916202270381844,Decreasing,No trend,Different,1068.63,High Plains aquifer,Texas,Terry County,33.323055,-102.518611
#2445301,-0.004545454545454287,-0.004489164086687242,-0.3636363636363429,-0.3591331269349793,No trend,No trend,,1053.69,High Plains aquifer,Texas,Terry County,33.336945,-102.410278
#2462601,-0.2011764705882371,-0.2220758634632678,-16.09411764705897,-17.76606907706143,Decreasing,Decreasing,,1000.66,High Plains aquifer,Texas,Terry County,33.066111,-102.29111
#248901,-0.6066666666666644,-0.5118679050567598,-48.53333333333315,-40.94943240454079,Decreasing,Decreasing,,1107.03,High Plains aquifer,Texas,Sherman County,36.284722,-102.016944
#255301,-1.075999999999999,-1.074736842105263,-86.07999999999993,-85.97894736842106,Decreasing,Decreasing,,1134.47,High Plains aquifer,Texas,Sherman County,36.241389,-102.133055
#256709,-0.8399999999999999,-0.7818472652218782,-67.19999999999999,-62.54778121775026,Decreasing,Decreasing,,1124.71,High Plains aquifer,Texas,Sherman County,36.139445,-102.097222
#2739903,-0.05821350762527237,-0.06042063359842293,-4.65708061002179,-4.833650687873835,Decreasing,Decreasing,,883.92,High Plains aquifer,Texas,Martin County,32.386666,-102.147777
#2764602,-0.1585714285714286,-0.2558307533539732,-12.68571428571429,-20.46646026831786,Decreasing,Decreasing,,850.7,High Plains aquifer,Texas,Midland County,32.0545528,-102.0394444
#2764901,0.07533333333333339,0.06446852425180595,6.026666666666671,5.157481940144476,No trend,Increasing,Different,848.26,High Plains aquifer,Texas,Midland County,32.0313556,-102.0040556
#2825604,0.03437335114101035,0.03647532254357683,2.749868091280828,2.918025803486147,Increasing,Increasing,,870.2,High Plains aquifer,Texas,Dawson County,32.574999,-101.881388
#2835508,0.08,0.07462332301341588,6.4,5.969865841073271,Increasing,Increasing,,797.05,High Plains aquifer,Texas,Howard County,32.421111,-101.689445
#2835602,-0.01999999999999987,-0.02277605779153766,-1.599999999999989,-1.822084623323013,No trend,No trend,,815.34,High Plains aquifer,Texas,Howard County,32.434167,-101.630278
#2835911,0.07600000000000007,0.06579979360165121,6.080000000000005,5.263983488132097,Increasing,Increasing,,794.61,High Plains aquifer,Texas,Howard County,32.4027778,-101.6436111
#2836601,0.01857142857142894,0.0159855521155832,1.485714285714315,1.278844169246656,No trend,No trend,,824.79,High Plains aquifer,Texas,Howard County,32.421944,-101.541945
#2837503,-0.1499999999999996,-0.1771723426212589,-11.99999999999997,-14.17378740970071,Decreasing,Decreasing,,819.0,High Plains aquifer,Texas,Howard County,32.448056,-101.452501
#2851902,0.06000000000000005,0.002649122807017539,4.800000000000004,0.2119298245614031,No trend,No trend,,761.09,High Plains aquifer,Texas,Howard County,32.13,-101.647778
#2858903,-0.1726666666666668,-0.1796181630546956,-13.81333333333334,-14.36945304437565,Decreasing,Decreasing,,801.01,High Plains aquifer,Texas,Midland County,32.0052944,-101.78195
#2859301,-0.5020000000000001,-0.5220743034055727,-40.16000000000001,-41.76594427244581,Decreasing,Decreasing,,767.79,High Plains aquifer,Texas,Howard County,32.0883333,-101.6355556
#341010102240801,-0.1326890235260769,-0.1390675867864172,-10.61512188208616,-11.12540694291338,Decreasing,Decreasing,,1117.4,High Plains aquifer,Texas,Lamb County,34.1695,-102.4040556
#344302,-0.389999999999999,-0.4109184726522185,-31.19999999999992,-32.87347781217748,Decreasing,Decreasing,,989.08,High Plains aquifer,Texas,Hansford County,36.365556,-101.513612
#344801,-0.2112499999999997,-0.1869143446852425,-16.89999999999998,-14.9531475748194,Decreasing,Decreasing,,1013.76,High Plains aquifer,Texas,Hansford County,36.251945,-101.568611
#345801,-0.4791666666666667,-0.5408359133126934,-38.33333333333334,-43.26687306501547,Decreasing,Decreasing,,979.02,High Plains aquifer,Texas,Hansford County,36.284167,-101.451945
#348202,-0.02333333333333343,-0.0065841073271411,-1.866666666666674,-0.526728586171288,No trend,No trend,,915.92,High Plains aquifer,Texas,Ochiltree County,36.360001,-101.051389
#352301,-0.07600000000000004,-0.04807017543859656,-6.080000000000004,-3.845614035087725,No trend,Decreasing,Different,997.31,High Plains aquifer,Texas,Hansford County,36.245278,-101.514723
#353901,-0.03499999999999659,-0.03033333333333334,-2.799999999999727,-2.426666666666667,No trend,Decreasing,Different,982.68,High Plains aquifer,Texas,Hansford County,36.125555,-101.396667
#354301,-0.07605989752652141,-0.0759831553454624,-6.084791802121713,-6.078652427636992,Decreasing,Decreasing,,902.82,High Plains aquifer,Texas,Hansford County,36.243333,-101.262222
#359809,-0.7090909090909089,-0.6980526315789474,-56.72727272727271,-55.84421052631579,Decreasing,Decreasing,,1040.59,High Plains aquifer,Texas,Moore County,36.041389,-101.688889
#362801,-0.0528571428571435,-0.05303508771929837,-4.22857142857148,-4.242807017543869,Decreasing,Decreasing,,980.54,High Plains aquifer,Texas,Hutchinson County,36.0375,-101.301389
#435201,-0.02800000000000012,-0.02898864809081536,-2.240000000000009,-2.319091847265229,Decreasing,Decreasing,,884.83,High Plains aquifer,Texas,Ochiltree County,36.4925,-100.684722
#436204,0.07090909090909102,0.05971104231166115,5.672727272727282,4.776883384932892,Increasing,Increasing,,864.41,High Plains aquifer,Texas,Ochiltree County,36.470833,-100.569444
#4402410,-0.09399999999999994,-0.09197110423116615,-7.519999999999996,-7.357688338493293,Decreasing,Decreasing,,807.72,High Plains aquifer,Texas,Midland County,31.953056,-101.848889
#445901,0.05299999999999976,0.06259029927760582,4.239999999999981,5.007223942208466,No trend,Increasing,Different,793.39,High Plains aquifer,Texas,Lipscomb County,36.288611,-100.384722
#450502,-0.2092857142857148,-0.2084623323013418,-16.74285714285718,-16.67698658410734,Decreasing,Decreasing,,907.69,High Plains aquifer,Texas,Ochiltree County,36.1675,-100.820833
#4507421,-0.05499999999999972,-0.05605263157894737,-4.399999999999977,-4.484210526315789,No trend,Decreasing,Different,874.47,High Plains aquifer,Texas,Midland County,31.920278,-102.223333
#452101,-0.175,-0.1753766769865841,-14.0,-14.03013415892673,Decreasing,Decreasing,,794.31,High Plains aquifer,Texas,Ochiltree County,36.220278,-100.605834
#509553,-0.1465670381627829,-0.1458896649356118,-11.72536305302263,-11.67117319484895,Decreasing,Decreasing,,897.03,High Plains aquifer,Texas,Roberts County,35.82,-100.9283333
#517203,-0.06283694192281153,-0.06281272019987662,-5.026955353824922,-5.025017615990129,Decreasing,Decreasing,,944.88,High Plains aquifer,Texas,Roberts County,35.72,-100.935
#523101,0.01199999999999974,0.01321981424148603,0.9599999999999795,1.057585139318883,No trend,No trend,,759.56,High Plains aquifer,Texas,Hemphill County,35.73,-100.249445
#523202,-0.002000000000000076,-0.00588235294117651,-0.1600000000000061,-0.4705882352941209,No trend,No trend,,762.61,High Plains aquifer,Texas,Hemphill County,35.709167,-100.199167
#526501,-0.1379757085020248,-0.1351242470337408,-11.03805668016198,-10.80993976269926,Decreasing,Decreasing,,965.61,High Plains aquifer,Texas,Gray County,35.570554,-100.829999
#601603,-0.5261111111111111,-0.535140350877193,-42.08888888888889,-42.81122807017545,Decreasing,Decreasing,,1086.31,High Plains aquifer,Texas,Moore County,35.923333,-101.891667
#602903,-0.4223076923076919,-0.4336666666666667,-33.78461538461536,-34.69333333333334,Decreasing,Decreasing,,1056.44,High Plains aquifer,Texas,Moore County,35.905834,-101.757778
#610102,-0.262307692307692,-0.2728421052631577,-20.98461538461536,-21.82736842105261,Decreasing,Decreasing,,1089.66,High Plains aquifer,Texas,Moore County,35.868889,-101.856667
#611204,-0.2006249999999996,-0.225701754385965,-16.04999999999997,-18.0561403508772,Decreasing,Decreasing,,1042.42,High Plains aquifer,Texas,Moore County,35.866944,-101.700556
