site,slope_MK,slope_LR,slope_MK m/20y,slope_LR m/20y,trend_MK,trend_LR,trend_comparison,elevation,aquifer,state,county,lat,long
#1029912,-0.5011111111111101,-0.5224561403508772,-40.0888888888888,-41.79649122807017,Decreasing,Decreasing,,1185.37,High Plains aquifer,Texas,Castro County,34.52,-102.411389
#1030103,-0.294660633484163,-0.291902255639098,-23.57285067873304,-23.35218045112784,Decreasing,Decreasing,,1188.72,High Plains aquifer,Texas,Castro County,34.598056,-102.355556
#1030203,-0.3100000000000017,-0.383872549019608,-24.80000000000014,-30.70980392156864,Decreasing,Decreasing,,1180.19,High Plains aquifer,Texas,Castro County,34.6,-102.311945
#1030301,0.009444444444444243,-0.003646616541353513,0.7555555555555394,-0.2917293233082811,No trend,No trend,,1164.95,High Plains aquifer,Texas,Castro County,34.61,-102.265834
#1030403,-0.4537500000000012,-0.3010714285714287,-36.3000000000001,-24.08571428571429,No trend,Decreasing,Different,1193.29,High Plains aquifer,Texas,Castro County,34.55,-102.364723
#1030505,-0.1807692307692303,-0.1815112781954887,-14.46153846153843,-14.5209022556391,Decreasing,Decreasing,,1183.23,High Plains aquifer,Texas,Castro County,34.57,-102.314167
#1030607,-0.02307692307692286,-0.01430340557275526,-1.846153846153829,-1.144272445820421,Decreasing,No trend,Different,1168.6,High Plains aquifer,Texas,Castro County,34.580555,-102.266389
#1030701,-0.8700000000000007,-0.925186813186813,-69.60000000000005,-74.01494505494503,Decreasing,Decreasing,,1175.31,High Plains aquifer,Texas,Castro County,34.51,-102.358334
#1030802,-1.165,-1.157007223942209,-93.20000000000002,-92.5605779153767,Decreasing,Decreasing,,1161.29,High Plains aquifer,Texas,Castro County,34.5,-102.303056
#1031,0.03142857142857228,0.0441589267285863,2.514285714285783,3.532714138286904,No trend,Increasing,Different,1438.66,High Plains aquifer,Colorado,Cheyenne County,39.021946,-102.768267
#1031201,-0.1859935897435891,-0.1884511278195487,-14.87948717948713,-15.0760902255639,Decreasing,Decreasing,,1154.58,High Plains aquifer,Texas,Castro County,34.584167,-102.185
#1031501,-0.03591666666666704,-0.03690977443609041,-2.873333333333363,-2.952781954887232,Decreasing,Decreasing,,1159.46,High Plains aquifer,Texas,Castro County,34.55,-102.195
#1031601,-0.1014583333333335,-0.1037067669172935,-8.116666666666681,-8.29654135338348,Decreasing,Decreasing,,1146.35,High Plains aquifer,Texas,Castro County,34.57,-102.141111
#1031701,-0.2487499999999994,-0.2801754385964909,-19.89999999999995,-22.41403508771927,Decreasing,Decreasing,,1165.25,High Plains aquifer,Texas,Castro County,34.54,-102.22
#1031803,-0.6629166666666657,-0.6459323308270676,-53.03333333333326,-51.67458646616541,Decreasing,Decreasing,,1150.32,High Plains aquifer,Texas,Castro County,34.52,-102.1775
#1032201,-0.1025000000000009,-0.1020350877192982,-8.200000000000074,-8.162807017543859,Decreasing,Decreasing,,1139.34,High Plains aquifer,Texas,Castro County,34.61,-102.0683333
#1032301,-0.154137254901961,-0.1544736842105264,-12.33098039215688,-12.35789473684211,Decreasing,Decreasing,,1128.67,High Plains aquifer,Texas,Castro County,34.61,-102.020555
#1032502,-0.04999999999999952,-0.0317894736842103,-3.999999999999962,-2.543157894736824,Decreasing,Decreasing,,1140.26,High Plains aquifer,Texas,Castro County,34.57,-102.068889
#1032601,-0.1087499999999997,-0.1182706766917292,-8.699999999999974,-9.461654135338337,Decreasing,Decreasing,,1119.53,High Plains aquifer,Texas,Castro County,34.558889,-102.005834
#1032703,-0.2087500000000038,-0.2078796992481202,-16.7000000000003,-16.63037593984962,Decreasing,Decreasing,,1149.71,High Plains aquifer,Texas,Castro County,34.53,-102.1236111
#1032803,-0.01600000000000061,0.0009494324045404868,-1.280000000000049,0.07595459236323894,No trend,No trend,,1135.08,High Plains aquifer,Texas,Castro County,34.52,-102.07
#1033103,-0.8889999999999993,-0.8658421052631577,-71.11999999999995,-69.26736842105262,Decreasing,Decreasing,,1270.71,High Plains aquifer,Texas,Parmer County,34.467222,-102.989167
#1033311,-0.3672222222222218,-0.3664661654135338,-29.37777777777774,-29.31729323308271,Decreasing,Decreasing,,1246.63,High Plains aquifer,Texas,Parmer County,34.487222,-102.890556
#1033407,-0.7800000000000011,-0.8791818181818185,-62.40000000000009,-70.33454545454548,Decreasing,Decreasing,,1269.49,High Plains aquifer,Texas,Parmer County,34.44,-102.958889
#1033606,-0.7744444444444443,-0.8121818181818183,-61.95555555555554,-64.97454545454546,Decreasing,Decreasing,,1258.82,High Plains aquifer,Texas,Parmer County,34.44,-102.903334
#1033802,-1.338333333333336,-1.283259803921568,-107.0666666666669,-102.6607843137255,Decreasing,Decreasing,,1239.62,High Plains aquifer,Texas,Parmer County,34.378055,-102.921111
#1033803,-0.4853496503496506,-0.4926917293233081,-38.82797202797205,-39.41533834586465,Decreasing,Decreasing,,1257.91,High Plains aquifer,Texas,Parmer County,34.410001,-102.938334
#1033902,-0.699062500000001,-0.7170075187969924,-55.92500000000008,-57.3606015037594,Decreasing,Decreasing,,1234.14,High Plains aquifer,Texas,Parmer County,34.38,-102.885278
#1034102,-1.113611111111112,-1.12127067669173,-89.08888888888893,-89.70165413533837,Decreasing,Decreasing,,1239.93,High Plains aquifer,Texas,Parmer County,34.5,-102.843889
#1034304,-1.445,-1.434315789473684,-115.6,-114.7452631578947,Decreasing,Decreasing,,1223.47,High Plains aquifer,Texas,Parmer County,34.49,-102.762501
#1034305,-1.258333333333333,-1.281666666666667,-100.6666666666666,-102.5333333333333,Decreasing,Decreasing,,1231.7,High Plains aquifer,Texas,Parmer County,34.47,-102.758889
#1034403,-0.8001111111111106,-0.7951203007518799,-64.00888888888885,-63.6096240601504,Decreasing,Decreasing,,1247.24,High Plains aquifer,Texas,Parmer County,34.422778,-102.860834
#1034404,-1.482307692307692,-1.483789473684211,-118.5846153846154,-118.7031578947368,Decreasing,Decreasing,,1249.98,High Plains aquifer,Texas,Parmer County,34.45,-102.838334
#1034603,-0.7154999999999998,-0.7220225563909775,-57.23999999999998,-57.7618045112782,Decreasing,Decreasing,,1233.53,High Plains aquifer,Texas,Parmer County,34.437778,-102.79
#1034702,-0.4433333333333328,-0.5588333333333338,-35.46666666666663,-44.70666666666671,Decreasing,Decreasing,,1231.09,High Plains aquifer,Texas,Parmer County,34.38,-102.851112
#1034802,-0.33111111111111,-0.3241052631578947,-26.4888888888888,-25.92842105263158,Decreasing,Decreasing,,1235.66,High Plains aquifer,Texas,Parmer County,34.400834,-102.815834
#1035,-0.1745454545454547,-0.1445263157894737,-13.96363636363638,-11.5621052631579,Decreasing,Decreasing,,1288.39,High Plains aquifer,Colorado,Kit Carson County,39.420831,-102.455204
#1035306,-1.694166666666666,-1.753382352941176,-135.5333333333333,-140.2705882352941,Decreasing,Decreasing,,1210.67,High Plains aquifer,Texas,Parmer County,34.474444,-102.660556
#1035503,-0.7453571428571433,-0.6678571428571428,-59.62857142857146,-53.42857142857142,Decreasing,Decreasing,,1219.81,High Plains aquifer,Texas,Parmer County,34.450556,-102.696389
#1035603,-0.6311904761904761,-0.6447669172932331,-50.49523809523809,-51.58135338345865,Decreasing,Decreasing,,1203.05,High Plains aquifer,Texas,Parmer County,34.443334,-102.639445
#1035706,-0.2399999999999967,-0.2373157894736843,-19.19999999999973,-18.98526315789474,Decreasing,Decreasing,,1220.42,High Plains aquifer,Texas,Parmer County,34.389445,-102.745
#1035707,-0.5822222222222232,-0.5919824561403506,-46.57777777777785,-47.35859649122805,Decreasing,Decreasing,,1228.95,High Plains aquifer,Texas,Parmer County,34.42,-102.738889
#1035802,-0.8421527777777773,-0.8328270676691729,-67.37222222222218,-66.62616541353384,Decreasing,Decreasing,,1212.19,High Plains aquifer,Texas,Parmer County,34.42,-102.671667
#1035904,-0.8216666666666667,-0.8417017543859647,-65.73333333333333,-67.33614035087717,Decreasing,Decreasing,,1207.92,High Plains aquifer,Texas,Parmer County,34.4,-102.637222
#1036,-0.1516666666666661,-0.1769035087719299,-12.13333333333329,-14.15228070175439,Decreasing,Decreasing,,1302.11,High Plains aquifer,Colorado,Kit Carson County,39.391383,-102.481031
#1036102,-0.8509401709401708,-0.8569699248120299,-68.07521367521366,-68.5575939849624,Decreasing,Decreasing,,1201.83,High Plains aquifer,Texas,Parmer County,34.486111,-102.588334
#1036301,-1.093333333333333,-1.087754385964912,-87.46666666666663,-87.02035087719298,Decreasing,Decreasing,,1184.45,High Plains aquifer,Texas,Castro County,34.48,-102.512223
#1036602,-0.6197058823529414,-0.618842105263158,-49.57647058823532,-49.50736842105264,Decreasing,Decreasing,,1188.42,High Plains aquifer,Texas,Parmer County,34.44,-102.539167
#1036703,-0.911597222222222,-0.9826715686274512,-72.92777777777775,-78.61372549019609,Decreasing,Decreasing,,1196.95,High Plains aquifer,Texas,Parmer County,34.39,-102.593889
#1036803,-0.763333333333333,-0.7526666666666666,-61.06666666666663,-60.21333333333332,Decreasing,Decreasing,,1189.33,High Plains aquifer,Texas,Parmer County,34.4,-102.558612
#1037,0.2420833333333334,0.3161428571428572,19.36666666666667,25.29142857142858,No trend,Increasing,Different,1295.4,High Plains aquifer,Colorado,Kit Carson County,39.340558,-102.47326
#1037101,-1.191428571428572,-1.223636363636364,-95.31428571428576,-97.8909090909091,Decreasing,Decreasing,,1178.05,High Plains aquifer,Texas,Castro County,34.47,-102.4613889
#1037102,-0.8354999999999986,-0.8028333333333328,-66.83999999999989,-64.22666666666663,Decreasing,Decreasing,,1184.45,High Plains aquifer,Texas,Castro County,34.5,-102.461112
#1037301,-0.7435000000000005,-0.8491911764705885,-59.48000000000004,-67.93529411764708,Decreasing,Decreasing,,1169.21,High Plains aquifer,Texas,Castro County,34.484445,-102.407223
#1037403,-0.77325,-0.7676240601503759,-61.86,-61.40992481203007,Decreasing,Decreasing,,1173.78,High Plains aquifer,Texas,Castro County,34.42,-102.497222
#1037502,-1.469999999999999,-1.544,-117.5999999999999,-123.52,Decreasing,Decreasing,,1162.2,High Plains aquifer,Texas,Castro County,34.43,-102.422778
#1037601,-1.295504807692307,-1.298097744360902,-103.6403846153846,-103.8478195488722,Decreasing,Decreasing,,1158.85,High Plains aquifer,Texas,Castro County,34.44,-102.400834
#1037701,-1.423333333333334,-1.432833333333334,-113.8666666666667,-114.6266666666667,Decreasing,Decreasing,,1165.25,High Plains aquifer,Texas,Castro County,34.38,-102.464723
#1037903,-1.664444444444445,-1.672508771929824,-133.1555555555556,-133.800701754386,Decreasing,Decreasing,,1155.8,High Plains aquifer,Texas,Castro County,34.3969444,-102.3977778
#1038101,-1.236190476190476,-1.238142857142857,-98.89523809523807,-99.05142857142857,Decreasing,Decreasing,,1158.85,High Plains aquifer,Texas,Castro County,34.46,-102.352223
#1038201,-1.171785714285714,-1.190588235294118,-93.74285714285712,-95.2470588235294,Decreasing,Decreasing,,1148.49,High Plains aquifer,Texas,Castro County,34.47,-102.2975
#1038401,-1.316416666666667,-1.308308270676692,-105.3133333333334,-104.6646616541354,Decreasing,Decreasing,,1155.8,High Plains aquifer,Texas,Castro County,34.421389,-102.366112
#1038603,-1.477857142857143,-1.472260061919505,-118.2285714285714,-117.7808049535604,Decreasing,Decreasing,,1138.12,High Plains aquifer,Texas,Castro County,34.44,-102.260278
#1038703,-1.703571428571429,-1.76280701754386,-136.2857142857143,-141.0245614035088,Decreasing,Decreasing,,1147.27,High Plains aquifer,Texas,Castro County,34.4,-102.334722
#1038902,-1.56625,-1.553869969040248,-125.3,-124.3095975232198,Decreasing,Decreasing,,1135.68,High Plains aquifer,Texas,Castro County,34.404445,-102.269444
#1039102,-1.392857142857143,-1.364148606811146,-111.4285714285714,-109.1318885448917,Decreasing,Decreasing,,1150.01,High Plains aquifer,Texas,Castro County,34.479167,-102.226389
#1039601,-1.161428571428571,-1.174087719298246,-92.91428571428567,-93.92701754385965,Decreasing,Decreasing,,1131.11,High Plains aquifer,Texas,Castro County,34.44,-102.155834
#1039702,-1.446992481203007,-1.442330827067669,-115.7593984962406,-115.3864661654135,Decreasing,Decreasing,,1128.67,High Plains aquifer,Texas,Castro County,34.38,-102.233611
#1039801,-1.240714285714291,-1.254500000000001,-99.25714285714328,-100.3600000000001,Decreasing,Decreasing,,1131.42,High Plains aquifer,Texas,Castro County,34.41,-102.1975
#1039901,-1.288831168831168,-1.294488721804511,-103.1064935064935,-103.5590977443609,Decreasing,Decreasing,,1120.75,High Plains aquifer,Texas,Castro County,34.39,-102.153334
#1040,-0.132,-0.1257719298245613,-10.56,-10.0617543859649,Decreasing,Decreasing,,1325.27,High Plains aquifer,Colorado,Kit Carson County,39.243611,-102.520203
#1040102,-0.6750000000000007,-0.7236363636363643,-54.00000000000006,-57.89090909090915,Decreasing,Decreasing,,1145.44,High Plains aquifer,Texas,Castro County,34.48,-102.124444
#1040301,-0.3600000000000005,-0.3630000000000001,-28.80000000000004,-29.04000000000001,Decreasing,Decreasing,,1110.08,High Plains aquifer,Texas,Castro County,34.49,-102.006389
#1040402,-1.174375,-1.180964912280702,-93.95000000000003,-94.47719298245617,Decreasing,Decreasing,,1124.41,High Plains aquifer,Texas,Castro County,34.42,-102.107778
#1040502,-0.9664583333333332,-0.9622857142857143,-77.31666666666666,-76.98285714285714,Decreasing,Decreasing,,1128.67,High Plains aquifer,Texas,Castro County,34.45,-102.0708333
#1040503,-1.224285714285714,-1.164105263157895,-97.94285714285715,-93.12842105263157,Decreasing,Decreasing,,1118.92,High Plains aquifer,Texas,Castro County,34.43,-102.043334
#1040804,-0.9927350427350431,-0.9953382352941179,-79.41880341880345,-79.62705882352944,Decreasing,Decreasing,,1113.43,High Plains aquifer,Texas,Castro County,34.39,-102.053612
#1041209,-0.9863333333333323,-0.9776466165413535,-78.90666666666658,-78.21172932330828,Decreasing,Decreasing,,1237.79,High Plains aquifer,Texas,Parmer County,34.346667,-102.956112
#1041403,-0.7709999999999994,-0.8269824561403508,-61.67999999999995,-66.15859649122807,Decreasing,Decreasing,,1238.1,High Plains aquifer,Texas,Parmer County,34.33,-102.983611
#1042,-0.3547222222222205,-0.3489473684210527,-28.37777777777764,-27.91578947368421,Decreasing,Decreasing,,1295.1,High Plains aquifer,Colorado,Kit Carson County,39.177229,-102.296305
#1042104,-1.513333333333333,-1.51459649122807,-121.0666666666666,-121.1677192982456,Decreasing,Decreasing,,1217.98,High Plains aquifer,Texas,Parmer County,34.35,-102.8475
#1042202,-0.3692857142857164,-0.3854210526315791,-29.54285714285732,-30.83368421052633,Decreasing,Decreasing,,1222.25,High Plains aquifer,Texas,Parmer County,34.37,-102.803889
#1042302,-1.578121212121212,-1.505609022556391,-126.249696969697,-120.4487218045113,Decreasing,Decreasing,,1203.96,High Plains aquifer,Texas,Parmer County,34.35,-102.766667
#1042506,-1.783,-1.791383458646617,-142.64,-143.3106766917293,Decreasing,Decreasing,,1205.79,High Plains aquifer,Texas,Parmer County,34.33,-102.800556
#1042507,-1.209999999999994,-1.706071428571429,-96.7999999999995,-136.4857142857144,No trend,Decreasing,Different,1192.38,N100HGHPLN,Texas,17,34.31,-102.801112
#1042904,-0.295555555555556,-0.3036315789473684,-23.64444444444448,-24.29052631578947,Decreasing,Decreasing,,1167.99,N100HGHPLN,Texas,17,34.261667,-102.763056
#1042905,-0.157777777777778,-0.1637543859649123,-12.62222222222224,-13.10035087719299,Decreasing,Decreasing,,1175.61,N100HGHPLN,Texas,17,34.279167,-102.777778
#1043,-0.1434523809523799,-0.1360827067669173,-11.47619047619039,-10.88661654135338,Decreasing,Decreasing,,1329.54,High Plains aquifer,Colorado,Kit Carson County,39.209445,-102.454923
#1043102,-0.866000000000003,-0.9618333333333342,-69.28000000000024,-76.94666666666674,Decreasing,Decreasing,,1193.9,High Plains aquifer,Texas,Parmer County,34.34,-102.727222
#1043205,-0.3045833333333346,-0.3661666666666666,-24.36666666666677,-29.29333333333333,Decreasing,Decreasing,,1206.4,High Plains aquifer,Texas,Parmer County,34.37,-102.669722
#1043402,-1.309375,-1.251691729323309,-104.75,-100.1353383458647,Decreasing,Decreasing,,1175.92,N100HGHPLN,Texas,17,34.298056,-102.726667
#1043501,-1.295555555555555,-1.288701754385965,-103.6444444444444,-103.0961403508772,Decreasing,Decreasing,,1168.6,N100HGHPLN,Texas,17,34.297222,-102.689167
#1043504,-0.7399999999999984,-0.8903333333333334,-59.19999999999987,-71.22666666666667,Decreasing,Decreasing,,1184.15,High Plains aquifer,Texas,Parmer County,34.321944,-102.705001
#1043605,-1.443333333333333,-1.422947368421053,-115.4666666666666,-113.8357894736842,Decreasing,Decreasing,,1170.13,N100HGHPLN,Texas,17,34.306389,-102.645834
#1043607,-0.9636666666666666,-1.042333333333332,-77.09333333333332,-83.38666666666657,Decreasing,Decreasing,,1180.19,High Plains aquifer,Texas,Parmer County,34.33,-102.662778
#1043708,-0.08199999999999932,-0.07063636363636341,-6.559999999999945,-5.650909090909073,Decreasing,Decreasing,,1160.07,N100HGHPLN,Texas,17,34.256667,-102.723055
#1043807,-0.762,-0.7624509803921568,-60.96,-60.99607843137254,Decreasing,Decreasing,,1156.41,N100HGHPLN,Texas,17,34.266389,-102.687778
#1043905,-1.710833333333334,-1.842785714285714,-136.8666666666667,-147.4228571428572,Decreasing,Decreasing,,1153.97,N100HGHPLN,Texas,17,34.277778,-102.648889
#1044103,-0.8251666666666662,-0.8267368421052629,-66.01333333333329,-66.13894736842103,Decreasing,Decreasing,,1186.89,High Plains aquifer,Texas,Parmer County,34.36,-102.612223
#1044203,-0.3562142857142861,-0.3592330827067671,-28.49714285714289,-28.73864661654137,Decreasing,Decreasing,,1180.8,High Plains aquifer,Texas,Parmer County,34.365278,-102.542222
#1044204,-0.8216666666666678,-0.8311228070175439,-65.73333333333342,-66.48982456140351,Decreasing,Decreasing,,1177.14,High Plains aquifer,Texas,Parmer County,34.34,-102.550001
